c_num,wbcode,year,iii,nr_rents,embi,embi_cons,debt_gdp,gov_debt_gdp,reserves,rer,inv_n,inv_m,inv_tot,va_n,va_m,va_tot,,,
17,BHS,2015,58.9,0.014446952,,2.018338101,,47.55983718,7.530949963,0.96046362,,,2792091624,9774040715,287753000,10487871806,,,
18,BIH,1979,,,,,,,,,,,,,,,,,
18,BIH,1980,,,,,,,,,,,,,,,,,
18,BIH,1981,,,,,,,,,,,,,,,,,
18,BIH,1982,,,,,,,,,,,,,,,,,
18,BIH,1983,,,,,,,,,,,,,,,,,
18,BIH,1984,,,,,,,,,,,,,,,,,
18,BIH,1985,,,,,,,,,,,,,,,,,
18,BIH,1986,,,,,,,,,,,,,,,,,
18,BIH,1987,,,,,,,,,,,,,,,,,
18,BIH,1988,,,,,,,,,,,,,,,,,
18,BIH,1989,,,,,,,,,,,,,,,,,
18,BIH,1990,,,,,,,,,,,,1608586405,358986866.8,2835221096,,,
18,BIH,1991,,,,,,,,,,,,1460658340,324990386.5,2570668730,,,
18,BIH,1992,,,,,,,,,,,,1370366025,304854670,2405449962,,,
18,BIH,1993,,,,,,,,,,,,1326470779,297875104.7,2351153011,,,
18,BIH,1994,,0.24799193,,,,,,,,,,1493095313,329211534.4,2616115940,,,
18,BIH,1995,,0.847006032,,,,,,,,,,1741676352,387283493.1,3033424656,,,
18,BIH,1996,,0.090837586,,,,,,,,,,2552595951,589998271.2,4661532123,,,
18,BIH,1997,,1.908569428,,,,,2.189817731,2.60792843,,,,3787300990,791048668.4,6416045632,,,
18,BIH,1998,,1.545745646,,,,,4.239570494,2.719231362,,,,4354364225,992155903.3,7450189858,,,
18,BIH,1999,,1.359024402,,,44.49494445,,9.654906636,2.655881934,,,,5969797729,876864934.8,8793363400,,,
18,BIH,2000,,1.266548528,,,45.78597737,,8.920249595,2.583163218,,,,6691367919,882256859.4,9124907370,,,
18,BIH,2001,,1.315756389,,,42.44537387,,21.25807305,2.601333313,,,,6723571596,939379562.6,9268120094,,,
18,BIH,2002,,0.880426512,,,44.23220383,,19.85900342,2.389541056,,,,6997029797,1017835817,9667434488,,,
18,BIH,2003,26,0.832901264,,7.286969353,50.36988115,,21.33913982,2.005198771,,,,7337827919,1048630736,10033644618,,,
18,BIH,2004,25.19067797,1.63373174,,6.93360906,49.70101314,,23.89617204,1.840940592,,,,7713528398,1097286579,10658389388,,,
18,BIH,2005,27.42460717,1.831371296,,4.804269901,59.9408899,,22.70003778,1.787539376,,,5059238955,7932440929,1200395541,11077388717,,,
18,BIH,2006,28.58389075,1.643181084,,4.126315249,65.00135248,,28.53572798,1.691756645,,,4559160656,8254967171,1372302765,11709194470,,,
18,BIH,2007,30.68986486,2.122046419,,4.442041049,71.20178013,,31.95294536,1.499489801,,,6043801705,8767537664,1518289409,12411957608,,,
18,BIH,2008,32.87244444,3.649307483,,9.402715213,66.14160568,,23.43895225,1.33031345,,,7341921768,9234394760,1615609017,13107841610,,,
18,BIH,2009,31.45,1.472183903,,10.32780351,76.56712435,,25.71295862,1.410634891,,,5878819535,9036819316,1527360768,12782801281,,,
18,BIH,2010,32.49598573,2.745691524,,5.951741796,81.8567898,,25.4191153,1.476595567,,,5265736382,9032688897,1637507571,12882365445,,,
18,BIH,2011,32.5,3.581353026,,7.265485921,65.68402595,45.83469431,22.25592973,1.401485026,,,5764825778,9148922869,1636851662,13014113933,,,
18,BIH,2012,31.07935285,2.260744613,,7.784277401,74.89266023,49.09026359,24.87337087,1.53333262,,,5733991972,9234300007,1623700353,12904446343,,,
18,BIH,2013,29.16053922,1.782646423,,7.506251178,74.83307536,,26.79002353,1.51376613,,,5629875443,9265345367,1705034405,13219352022,,,
18,BIH,2014,28.75943396,1.239951392,,7.441577689,69.91180656,,25.56149111,1.52794568,,,6263399150,9534914262,1778267079,13368889104,,,
18,BIH,2015,29.77083333,1.013488849,,7.680327454,71.11971577,,28.91046371,1.818569549,,,12077808462,9759219620,1891956978,13786369823,,,
19,BLR,1979,,,,,,,,,,,,,,,,,
19,BLR,1980,,,,,,,,,,,,,,,,,
19,BLR,1981,,,,,,,,,,,,,,,,,
19,BLR,1982,,,,,,,,,,,,,,,,,
19,BLR,1983,,,,,,,,,,,,,,,,,
19,BLR,1984,,,,,,,,,,,,,,,,,
19,BLR,1985,,,,,,,,,,,,,,,,,
19,BLR,1986,,,,,,,,,,,,,,,,,
19,BLR,1987,,,,,,,,,,,,,,,,,
19,BLR,1988,,,,,,,,,,,,,,,,,
19,BLR,1989,,,,,,,,,,,,,,,,,
19,BLR,1990,,1.216085713,,,,,,,,,,22830543653,4246608032,33665837846,,,
19,BLR,1991,,0.586622922,,,,,,,,,,20342458495,4272345050,30831875145,,,
19,BLR,1992,21.1,2.194701794,,16.76462456,,25.76086957,,,,,,16601343183,3908224734,26042860342,,,
19,BLR,1993,17.45,2.138340989,,24.31948195,,5.187817259,,,,,,13819942513,3537994924,22728624710,,,
19,BLR,1994,15.6,1.865167555,,30.28878414,7.294624075,75.95571292,0.567569002,2.093302782,,,,13280129410,2952156445,21273971811,,,
19,BLR,1995,15.35,2.208505477,,31.26251586,12.56169983,16.88006062,2.794974993,0.44774903,,,,12400294503,2653550553,20095692636,,,
19,BLR,1996,14.55,3.274117947,,34.71784295,13.26037819,11.52012886,3.179202515,0.36040641,,,,12485242767,2777867617,20251638443,,,
19,BLR,1997,14.35,3.113096831,,24.07133418,14.78048532,12.17146907,2.790441943,1.786206055,,,,13786102696,3264317168,21927034524,,,
19,BLR,1998,13.75,0.746897314,,38.78438827,15.64213755,20.18054264,4.603902219,0.395642234,,,,14794954702,3606898785,23190138776,,,
19,BLR,1999,12.65,1.641158649,,46.69988668,22.22285543,15.10311745,2.421406125,0.518316724,,,,15394426354,3918208501,24000841482,,,
19,BLR,2000,13.55,2.460386396,,39.7130401,20.65381274,15.01445182,2.751379691,0.532375153,,,,16172460829,4251400946,25484893286,,,
19,BLR,2001,13.25,2.093694135,,39.88922215,22.73255641,11.44061677,3.16213825,0.584556161,,,,16858375702,4560198149,26518858090,,,
19,BLR,2002,13.9,1.780470991,,33.12012407,23.33825331,12.33668601,4.240103579,0.52852232,,,,17312224462,4872295939,27283414462,,,
19,BLR,2003,17.1,1.742518661,,16.55658085,21.17046883,,3.336441635,0.472686344,,,,17941167421,5351709766,28530633964,,,
19,BLR,2004,20.26574074,1.773911848,,10.61706169,19.8974809,,3.237829461,0.418612313,,,,18741652165,6428772568,30752191685,,,
19,BLR,2005,21.63556568,1.730667103,,7.643819485,17.51369582,6.570220588,3.762697653,0.361338175,,,,20344946207,7354434478,33293511477,,,
19,BLR,2006,20.54578373,1.690162355,,7.878170963,17.81264141,6.644401832,2.891571924,0.334536175,,,,22297170912,8355646300,36318405024,,,
19,BLR,2007,21.84788732,1.54934508,,8.642633429,27.91867271,8.909260816,8.728702131,0.30456102,,,,24002353628,9051731112,38749021832,,,
19,BLR,2008,26.43774333,1.534738229,,14.40633043,25.26507327,10.65663437,4.422041579,0.254825813,,,,26081963964,10382200505,42305710490,,,
19,BLR,2009,26.2,1.094860881,,14.76944619,44.3700187,18.55746198,9.496748172,0.306908894,,,5.04956E+13,27463217778,10155501978,4.35E+10,,,
19,BLR,2010,27.20017256,1.34016837,6.574541866,8.432629588,50.68163522,18.90524573,5.99596656,0.298005397,3.95378E+13,1.25077E+13,6.61869E+13,2.96E+10,1.12E+10,4.68E+10,,,
19,BLR,2011,28.45,1.741291732,10.25482135,9.429200347,55.55851617,39.41681084,9.733566082,0.310236258,6.39512E+13,3.21818E+13,1.15788E+14,3.13E+10,1.23E+10,4.94E+10,,,
19,BLR,2012,25.66505936,1.815881039,9.136626419,11.32498241,52.56695614,24.42931342,8.843694156,0.290157546,1.01336E+14,4.76179E+13,1.82992E+14,3.07E+10,1.31E+10,4.99E+10,,,
19,BLR,2013,27.9258572,1.483204749,7.283225311,8.170029433,54.30265951,23.83729556,6.536598772,0.2593546,1.51503E+14,5.67175E+13,2.49408E+14,3.18E+10,1.24E+10,5.00E+10,,,
19,BLR,2014,28.84444106,1.336655453,6.238945358,7.398683973,52.34023135,24.54872626,4.341886863,0.25735557,1.65666E+14,6.93018E+13,2.6772E+14,3.23E+10,1.25E+10,5.07E+10,,,
19,BLR,2015,24.20474205,1.153056425,9.21152473,11.51969186,70.76664797,37.59817806,4.859821394,0.348920798,1.60098E+14,6.50955E+13,2.5763E+14,3.14E+10,1.17E+10,4.90E+10,,,
20,BLZ,1979,,1.557448552,,,49.03106765,,6.892621871,,,,,263881316.8,55514898.2,379827487.7,,,
20,BLZ,1980,,1.318999148,,,32.16699474,,6.403765702,,,,,273796671.3,63793435.75,398164494.9,,,
20,BLZ,1981,,1.098051542,,,31.0152808,,5.27028796,,,,,277400755.1,66393932.51,405880414.4,,,
20,BLZ,1982,,1.724917667,,,39.3699072,,5.399097169,,,,,267602879.1,65581277.31,399440778.3,,,
20,BLZ,1983,,0.983097545,,,53.9316032,,4.844017256,,,,,265557093.1,64849887.93,394731327.1,,,
20,BLZ,1984,,0.660556481,,,47.78447986,,2.832421436,,,,,278442473.7,59323832.12,403800993.3,,,
20,BLZ,1985,,0.56307571,,,58.26336174,,6.966109862,,,,,279315333.6,59892690.34,406234656.2,,,
20,BLZ,1986,,0.458824723,,,54.0606754,,11.61164209,,,,,292994393,61355470.13,420064510.8,,,
20,BLZ,1987,,0.76802523,,,49.89283797,,12.95518387,1.627308114,,,,346216109,68829295.89,493012564.3,,,
20,BLZ,1988,,0.666135185,,,42.14079753,,16.13816445,1.624187455,,,,405192100.9,71885692.77,557572130.2,,,
20,BLZ,1989,,0.650219922,,,38.17509827,,16.22177071,1.654029961,,,,498073857.9,83835199.45,669712958.4,,,
20,BLZ,1990,,0.763749696,,,35.33552952,28.12904944,16.93370473,1.712984586,,,,587603493.6,97112179.72,788231955,,,
20,BLZ,1991,,0.72187098,,,37.16378388,28.64348021,11.92131414,1.829081618,,,,627419546.6,101108036.4,842350526,,,
20,BLZ,1992,,0.63901383,,,35.9328204,32.93979459,10.20953147,1.797843703,,,,699144741.6,111655794.9,935366768.6,,,
20,BLZ,1993,,0.585191138,,,35.91832403,35.30464635,6.916481351,1.810555866,,,,745946560.7,116151610.9,995326813.3,,,
20,BLZ,1994,,0.52783167,,,35.75348696,37.14154646,5.938981696,1.78502966,,,,738579823.4,114157893.7,989190904.9,,,
20,BLZ,1995,,0.64319951,,,42.67917627,36.29438004,6.06175351,1.718454427,,,,743092362.4,110206302.3,992624921.8,,,
20,BLZ,1996,,0.544170729,,,45.7601424,38.81557211,9.10170227,1.716180995,,,,749823773.6,110018985.7,1004343263,,,
20,BLZ,1997,,0.526245259,,,71.30242455,,9.07684928,1.773080151,,,,766217067.5,114231658,1032148185,,,
20,BLZ,1998,,0.439602356,,,50.75590568,,6.397100561,1.766829863,,,,807400185.2,109810544.4,1072130974,,,
20,BLZ,1999,,0.37628936,,,60.14790522,,9.73145396,1.83369386,,,,873394843.1,117303135.2,1161402142,,,
20,BLZ,2000,,0.275828784,,,80.84257512,,14.77022682,1.865805417,,,,989341952.7,146209697.6,1327959595,,,
20,BLZ,2001,,0.27436816,,,90.10004461,,12.90267402,1.912589483,,,,1026652273,145186786.6,1362683278,,,
20,BLZ,2002,38.6,0.285941253,,4.480260921,99.04540029,67.80359814,12.37643449,1.909779026,,,,1070175244,146272300.6,1405853931,,,
20,BLZ,2003,38.1,0.276574824,,3.44755548,118.7487993,88.6071696,8.609811105,2.000575826,,,,1094939186,144301970.8,1483514315,,,
20,BLZ,2004,36.76326531,0.244951285,,3.306777151,103.3394527,104.6297337,4.58950911,2.013990563,,,,1134799311,162685679.5,1560461289,,,
20,BLZ,2005,32.37267958,0.287265144,,3.471619264,103.5444033,93.17791633,6.471952251,2.018765102,,,,1172797460,163483837.2,1604648447,,,
20,BLZ,2006,29.68930481,3.246747386,,3.830777886,97.13549553,88.15601306,9.393798836,1.985649081,,,,1185611614,154801243.5,1653476786,,,
20,BLZ,2007,27.50865385,4.211799311,4.65205916,5.503856339,96.66133017,86.00394598,8.533556262,1.95110541,,,,1240289461,147360603.1,1699896262,,,
20,BLZ,2008,28.36004785,6.196879621,7.877295394,12.55595289,107.5555829,79.80383008,12.29616997,1.937003695,,,,1231058247,148196391.1,1674100792,,,
20,BLZ,2009,26.85,3.723506026,14.43691367,14.07727688,105.2584527,83.22748311,16.22119477,2.006543238,,,,1200474618,146772429.5,1689707275,,,
20,BLZ,2010,28.7000993,5.353921435,8.334476382,7.591091974,105.2635979,81.328429,15.8294643,2,,,,1201541495,143224336,1690890168,,,
20,BLZ,2011,32.3,6.94195996,9.819130148,7.353860745,93.47981132,78.25339819,16.23183124,1.96182452,,,,1209161878,144883283,1675594192,,,
20,BLZ,2012,29.56287879,4.836407683,19.39192439,8.585581934,85.29001324,76.96361675,18.97204294,1.96436468,,,,1270568996,163340505.7,1732180895,,,
20,BLZ,2013,25.07233709,3.55602683,10.04710935,10.09043298,85.51372561,78.7761894,25.50015365,1.952257267,,,,1336001881,156276012.5,1804121424,,,
20,BLZ,2014,29.1032038,2.647984167,7.359665965,7.270388907,84.10119736,78.26783174,29.20089585,1.959568346,,,,1382143619,157432039.1,1871156504,,,
20,BLZ,2015,25.04316745,1.208047792,7.80503955,10.77643887,78.69831643,,25.39068399,1.966302726,,,,1459308345,161610996.5,1910656268,,,
21,BMU,1979,,0,,,,,,,,,,3762662322,90699008.05,3916688222,,,
21,BMU,1980,,0,,,,,,,,,,3905778566,94152064.1,4065659348,,,
21,BMU,1981,,0,,,,,,,,,,3768238776,90838090.24,3922494008,,,
21,BMU,1982,,0,,,,,,,,,,3771647595,90913395.87,3926059080,,,
21,BMU,1983,,0,,,,,,,,,,3804327720,91697120.92,3960061377,,,
21,BMU,1984,,0,,,,,,,,,,3726923380,89838096.25,3879469033,,,
21,BMU,1985,,0,,,,,,,,,,3885555515,93680667.66,4044590397,,,
21,BMU,1986,,0,,,,,,,,,,4057224313,97812738.04,4223333910,,,
21,BMU,1987,,0,,,,,,,,,,4218194692,101638743.8,4390981310,,,
21,BMU,1988,,0,,,,,,,,,,4274377193,103004367.2,4449264272,,,
21,BMU,1989,,0,,,,,,,,,,4280264426,103214836.5,4455347409,,,
21,BMU,1990,,0,,,,,,,,,,4168951370,100613695.8,4339565768,,,
21,BMU,1991,,0,,,,,,,,,,4174242959,100598526.7,4345392415,,,
21,BMU,1992,,0,,,,,,,,,,4061280754,97594315.89,4228057046,,,
21,BMU,1993,,0,,,,,,,,,,4164341837,100410602.2,4333748827,,,
21,BMU,1994,,0,,,,,,,,,,4230943540,102364282.6,4403786963,,,
21,BMU,1995,,0,,,,,,,,,,4468921673,108297224.3,4652264765,,,
21,BMU,1996,,0,,,,,,,,,,4593973055,109921350.5,4784098845,,,
21,BMU,1997,,0,,,,,,,,,,4841608377,115073913.8,5041135467,,,
21,BMU,1998,,0,,,,,,,,,,5035240441,123661519,5244081020,,,
21,BMU,1999,,0,,,,,,,,,,5176959312,127096561.9,5408610610,,,
21,BMU,2000,,0,,,,,,,,,,5329453966,130531603.8,5570067393,,,
21,BMU,2001,,0,,,,,,,,,,5680109558,120748783,5918300497,,,
21,BMU,2002,,0,,,,,,,,,,5600037849,117355869.9,5841204970,,,
21,BMU,2003,,0,,,,,,,,,,5838045936,111604722.6,6076204964,,,
21,BMU,2004,,0,,,,,,,,,,5925656728,107501692.8,6161724816,,,
21,BMU,2005,,0,,,,,,,,,,6017575344,106458958.9,6254543512,,,
21,BMU,2006,,0,,,,,,,,,,6313080855,103587706.6,6546230964,,,
21,BMU,2007,,0,,,,,,,,,,6501955692,96172468.16,6732146041,,,
21,BMU,2008,,0,,,,,,,,,,6515981752,86281216.91,6762769443,,,
21,BMU,2009,79.3,0,,1.687813588,,,,,,,,6880783570,80460946.19,7108205408,,,
21,BMU,2010,77.34042553,0,,1.089116349,,,,,,,,7082602628,69524977.96,7289655884,,,
21,BMU,2011,57.2,0,,2.401039919,,,,,,,,6778962827,63555263.98,6990959602,,,
21,BMU,2012,78.79407141,0,,1.258620438,,,,,,,,6438618743,52926576.15,6623895243,,,
21,BMU,2013,76.61828125,0,,1.131647261,,,,,,,,6432036662,35534712.06,6595910868,,,
21,BMU,2014,76.55638937,0,,1.093601005,,,,,,,,6208658946,35436403.55,6361983792,,,
21,BMU,2015,73.05433962,0,,1.323741095,,,,,,,,6223684708,34216000,6372613708,,,
22,BOL,1979,31.6,8.873376655,,7.600520714,62.12682163,,4.030449019,,,,,5952092253,1414336264,9917363882,,,
22,BOL,1980,26.5,11.62533412,,10.72907788,65.30938778,,2.343758559,,,,,5916920481,1368353968,9775870626,,,
22,BOL,1981,20.45,5.301383507,,17.82418817,60.07225801,,1.700047792,,,,,6023655418,1262305394,9782933014,,,
22,BOL,1982,15.7,4.19051808,,29.91207714,66.10460651,,2.790358885,,,,,5900620132,1106239652,9491626616,,,
22,BOL,1983,11.2,4.816618133,,57.96151195,82.30019442,,2.953210656,,,,,5858912444,1108295152,9174309791,,,
22,BOL,1984,8.65,3.533125126,,96.13915138,76.67265752,,4.0787611,,,,,5595828773,1119638467,9054242684,,,
22,BOL,1985,7.9,3.416420023,,114.828127,97.87785723,,3.719558599,,,,,5542781931,1026455800,8893405743,,,
22,BOL,1986,7.65,2.416568895,,122.2930151,155.3497334,,4.134836914,,,,,5298441028,1046173374,8575276272,,,
22,BOL,1987,7.9,3.413872829,,114.828127,146.6794422,,2.250755272,7.960164838,,,,5383816098,1072438097,8764419509,,,
22,BOL,1988,9.25,5.185448366,,84.30519543,115.3406795,,2.301778226,7.97532668,,,,5373690613,1130677263,9031284836,,,
22,BOL,1989,9.35,7.240361405,,82.54824354,94.90617657,,4.344803184,8.386218319,,,,5558640764,1186844816,9407702230,,,
22,BOL,1990,11.7,7.266619363,,53.20947497,94.60905977,,3.426959533,8.81991843,,,,5714060210,1279448017,9848677597,,,
22,BOL,1991,14.5,4.013881422,,34.95270964,81.60584096,,1.990755394,8.743909729,,,,5950098308,1341183484,10360017741,,,
22,BOL,1992,17.1,3.861799639,,25.30397902,79.54867955,,3.221048573,8.606244716,,,,6226079315,1342160311,10560181618,,,
22,BOL,1993,18.4,3.590511892,,21.92109638,79.59022865,,3.895370381,9.074908668,,,,6502152344,1396862624,11050685591,,,
22,BOL,1994,20.45,4.412119077,,17.82418817,85.62520891,59.17172396,7.539544966,9.327097851,,,,6768840705,1472566717,11583545059,,,
22,BOL,1995,22.45,5.052149019,,14.84706661,82.34120464,57.41137921,9.827736985,8.900319191,,,,7018676519,1572691485,12095909932,,,
22,BOL,1996,24.55,4.820284922,,12.4617051,73.3851179,47.88280637,12.91083849,8.590527762,,,,7414045115,1649079033,12681959384,,,
22,BOL,1997,25.55,3.997494391,,7.776608057,68.74065157,46.53650552,13.71042768,8.546550524,,,,7965251507,1682397560,13407431522,,,
22,BOL,1998,26.75,2.003854581,,10.53356378,68.24226428,47.07519229,11.16194311,8.478244929,,,,8599523074,1724203772,14050206487,,,
22,BOL,1999,28.2,2.499289029,,9.71418808,69.91269606,56.25758275,11.76732628,8.817064756,,,,8893612352,1774645032,14316406026,,,
22,BOL,2000,29.85,3.984881991,,8.455078253,72.10585509,60.10919786,11.03168397,9.100776669,,,,9011264039,1806412845,14637349303,,,
22,BOL,2001,29.9,3.891080492,,8.101622228,60.45162954,68.33985226,10.88764761,9.810072884,,,,9116518124,1854956492,14849628803,,,
22,BOL,2002,29.85,4.367620594,,7.412575409,66.31798774,,7.342474278,10.51473568,,,,9282814177,1859605498,15094838150,,,
22,BOL,2003,29.1,4.71937761,,5.844294636,75.36950331,,8.868634164,10.74379378,,,,9251544406,1930388099,15431291133,,,
22,BOL,2004,28.15,8.072952022,,5.578000133,74.91558841,,9.943317053,10.6054368,,,,9446639112,2038115220,15937178374,,,
22,BOL,2005,29.25635889,11.72050672,,4.232819097,75.9604182,,13.90295013,10.48339487,,,,9665109837,2099347767,16585073334,,,
22,BOL,2006,28.3452862,14.49402925,,4.194621166,56.58960093,,22.83306223,9.428487764,,,,10069216544,2269232637,17419095409,,,
22,BOL,2007,30.08461538,14.77217275,,4.618762258,40.09884352,,34.71005886,8.846516964,,,,10576253438,2407443890,18223405788,,,
22,BOL,2008,32.06672716,12.47739903,,9.871019498,35.32692283,,41.54506512,7.532947617,,,,11028027526,2495558571,19345498524,,,
22,BOL,2009,27.9,7.203985646,,13.05834876,34.68295928,,43.7358056,7.56269129,,,,11601013831,2615610610,20116341912,,,
22,BOL,2010,34.37809598,9.332978322,,5.330301497,30.79045829,,41.39446772,7.022021661,,,,12199703176,2683338911,20876269195,,,
22,BOL,2011,38.55,12.76699088,,5.200568254,26.90483738,,41.35834633,6.1952094,,,,12771407148,2781952339,21808455788,,,
22,BOL,2012,35.74049658,11.38811245,,5.92042046,25.99506149,,43.04785213,5.868314486,,,,13515454128,2913965491,22932680226,,,
22,BOL,2013,37.94915254,10.74531592,,4.480686052,28.31771474,,41.69277937,5.629091026,,,,14419326834,3091287602,24436466997,,,
22,BOL,2014,38.63037643,8.829187104,,4.175139414,28.38503957,,40.85589853,5.613343479,,,,15221452539,3215932936,25681303835,,,
22,BOL,2015,38.22153872,3.767257349,,4.707996726,31.04562757,,35.15369306,5.93265585,,,,16149181398,3363113190,26868209900,,,
23,BRA,1979,64.9,2.335278162,,1.856362088,28.22408687,,4.050930736,,,,,4.51218E+11,1.21777E+11,6.18133E+11,,,
23,BRA,1980,55.35,2.811687009,,2.535456407,31.66914419,,2.430281279,,,,,4.92003E+11,1.33056E+11,6.74465E+11,,,
23,BRA,1981,49.3,2.398364381,,3.180659706,32.42082515,,2.559352507,,,,,4.76798E+11,1.21285E+11,6.47089E+11,,,
23,BRA,1982,51.25,2.617350266,,2.947952514,35.33621976,,1.447734201,,,,,4.85941E+11,1.21209E+11,6.55862E+11,,,
23,BRA,1983,42.85,3.33999038,,4.185904638,51.72318402,,2.296300739,,,,,4.81021E+11,1.14041E+11,6.41932E+11,,,
23,BRA,1984,29.85,3.248440251,,8.497768822,52.9382284,,6.110185293,,,,,5.07127E+11,1.21271E+11,6.77218E+11,,,
23,BRA,1985,31.3,3.10523622,,7.743858307,49.35626786,,5.028732047,,,,,5.42829E+11,1.31368E+11,7.27611E+11,,,
23,BRA,1986,33.55,1.938532383,,6.759407766,42.80107972,,2.820293243,,,,,5.88657E+11,1.46535E+11,7.88632E+11,,,
23,BRA,1987,33.6,2.182906941,,6.73972079,42.57792345,,2.457734134,,,,,6.0602E+11,1.47843E+11,8.11986E+11,,,
23,BRA,1988,28.9,1.864960257,,9.053502202,37.21558231,,2.593337683,,,,,6.17362E+11,1.44222E+11,8.18677E+11,,,
23,BRA,1989,28.45,1.89537948,,9.336104556,31.42640806,,2.445017862,,,,,6.38796E+11,1.48543E+11,8.45842E+11,,,
23,BRA,1990,26.85,2.284146965,,10.45686216,31.63280221,,2.108519498,23.99340247,,,,6.29705E+11,1.36627E+11,8.20685E+11,,,
23,BRA,1991,26.95,1.343947583,,10.38100108,36.22733047,,2.532315084,8.401440814,,,,6.42667E+11,1.35784E+11,8.32909E+11,,,
23,BRA,1992,27.05,2.064278315,,10.30596827,40.22892437,,7.010464706,4.104742748,,,,6.44301E+11,1.30066E+11,8.30086E+11,,,
